id,product_type_field_id,value
15543,685,Chlordiazepoxide hydrochloride
15544,685,Chlordimeform
15545,685,Chlorendic acid
15546,685,"Chlorinated paraffins (Average chain length, C12;approximately 60 percent chlorine by weight)"
15547,685,Chloroethane (Ethyl chloride)
15548,685,Chloroform
15549,685,Chloromethyl methyl ether (technical grade)
15550,685,Chloroprene
15551,685,Chlorothalonil
15552,685,Chlorotrianisene
15553,685,Chlorozotocin
15554,685,Chlorpyrifos
15555,685,Chromium (hexavalent compounds)
15556,685,Chrysene
15557,685,Ciclosporin (Cyclosporin A; Cyclosporine)
15558,685,Cidofovir
15559,685,Cinnamyl anthranilate
15560,685,Cisplatin
15561,685,Citrus Red No. 2
15562,685,Cladribine
15563,685,Clarithromycin
15564,685,Clobetasol propionate
15565,685,Clofibrate
15566,685,Clomiphene citrate
15567,685,Clorazepate dipotassium
15568,685,CMNP (pyrazachlor)
15569,685,Cobalt [II] oxide
15570,685,Cobalt metal powder
15571,685,Cobalt sulfate
15572,685,Cobalt sulfate heptahydrate
15573,685,Codeine phosphate
15574,685,Coke oven emissions
15575,685,Colchicine
15576,685,Conjugated estrogens
15577,685,Creosotes
15578,685,Cumene
15579,685,Cupferron
15580,685,Cyanazine
15581,685,Cycasin
15582,685,Cycloate
15583,685,Cycloheximide
15584,685,Cyclopenta[cd]pyrene
15585,685,Cyclophosphamide (anhydrous)
15586,685,Cyclophosphamide (hydrated)
15587,685,Cyhexatin
15588,685,Cytarabine
15589,685,Cytembena
15590,685,D&C Orange No. 17
15591,685,D&C Red No. 19
15592,685,D&C Red No. 8
15593,685,D&C Red No. 9
15594,685,Dacarbazine
15595,685,Daminozide
15596,685,Danazol
15597,685,"Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)"
15598,685,Daunomycin
15599,685,Daunorubicin hydrochloride
15600,685,DDD (Dichlorodiphenyl-dichloroethane)
15601,685,DDE (Dichlorodiphenyl-dichloroethylene)
15602,685,DDT (Dichlorodiphenyl-trichloroethane)
15603,685,DDVP (Dichlorvos)
15604,685,Demeclocycline hydrochloride (internal use)
15605,685,Des-ethyl atrazine (DEA)
15606,685,Des-isopropyl atrazine (DIA)
15607,685,Diazepam
15608,685,Diazoaminobenzene
15609,685,Diazoxide
15610,685,"Dibenz[a,c]anthracene"
15611,685,"Dibenz[a,h]acridine"
15612,685,"Dibenz[a,h]anthracene"
15613,685,"Dibenz[a,j]acridine"
15614,685,"Dibenz[a,j]anthracene"
15615,685,Dibenzanthracenes
15616,685,"Dibenzo[a,e]pyrene"
15617,685,"Dibenzo[a,h]pyrene"
15618,685,"Dibenzo[a,i]pyrene"
15619,685,"Dibenzo[a,l]pyrene"
15620,685,Dibromoacetic acid
15621,685,Dibromoacetonitrile
15622,685,Dichloroacetic acid
15623,685,Dichloromethane (Methylene chloride)
15624,685,Dichlorophene
15625,685,Dichlorphenamide
15626,685,Diclofop-methyl
15627,685,Dicumarol
15628,685,Dieldrin
15629,685,Diepoxybutane
15630,685,Diesel engine exhaust
15631,685,Diethanolamine
15632,685,Diethyl sulfate
15633,685,Diethylstilbestrol (DES)
15634,685,Diflunisal
15635,685,Diglycidyl resorcinol ether (DGRE)
15636,685,Dihydroergotamine mesylate
15637,685,Dihydrosafrole
15638,685,Diisopropyl sulfate
15639,685,Diltiazem hydrochloride
15640,685,Dimethyl sulfate
15641,685,Dimethylcarbamoyl chloride
15642,685,Dimethylvinylchloride
15643,685,Dinitrotoluene (technical grade)
15644,685,"Dinitrotoluene mixture, 2,4-/2,6-"
15645,685,Dinocap
15646,685,Dinoseb
15647,685,Di-n-propyl isocinchomeronate (MGK Repellent 326)
15648,685,Diphenylhydantoin (Phenytoin)
15649,685,"Diphenylhydantoin (Phenytoin), sodium salt"
15650,685,Direct Black 38 (technical grade)
15651,685,Direct Blue 6 (technical grade)
15652,685,Direct Brown 95 (technical grade)
15653,685,Disodium cyanodithioimidocarbonate
15654,685,Disperse Blue 1
15655,685,Diuron
15656,685,Doxorubicin hydrochloride (Adriamycin)
15657,685,Doxycycline (internal use)
15658,685,Doxycycline calcium (internal use)
15659,685,Doxycycline hyclate (internal use)
15660,685,Doxycycline monohydrate (internal use)
15661,685,Emissions from combustion of coal
15662,685,Emissions from high-temperature unrefined rapeseed oil
15663,685,Endrin
15664,685,Environmental tobacco smoke (ETS)
15665,685,Epichlorohydrin
15666,685,Epoxiconazole
15667,685,Ergotamine tartrate
15668,685,Erionite
15669,685,Estradiol 17B
15670,685,Estragole
15671,685,Estrogen-progestogen (combined) used as menopausal therapy
15672,685,"Estrogens, steroidal"
15673,685,Estrone
15674,685,Estropipate
15675,685,Ethanol in alcoholic beverages
15676,685,Ethinylestradiol
15677,685,Ethionamide
15678,685,Ethoprop
15679,685,Ethyl acrylate
15680,685,Ethyl alcohol in alcoholic beverages
15681,685,Ethyl dipropylthiocarbamate
15682,685,Ethyl methanesulfonate
15683,685,"Ethyl-4,4'-dichlorobenzilate"
15684,685,Ethylbenzene
15685,685,Ethylene dibromide
15686,685,"Ethylene dichloride (1,2-Dichloroethane)"
15687,685,Ethylene glycol (ingested)
15688,685,Ethylene glycol monoethyl ether
15689,685,Ethylene glycol monoethyl ether acetate
15690,685,Ethylene glycol monomethyl ether
15691,685,Ethylene glycol monomethyl ether acetate
15692,685,Ethylene oxide
15693,685,Ethylene thiourea
15694,685,Ethyleneimine (Aziridine)
15695,685,Etodolac
15696,685,Etoposide
15697,685,Etoposide in combination with cisplatin and bleomycin
15698,685,Etretinate
15699,685,Fenoxaprop ethyl
15700,685,Fenoxycarb
15701,685,Filgrastim
15702,685,Fluazifop butyl
15703,685,Flunisolide
15704,685,Fluorouracil
15705,685,Fluoxymesterone
15706,685,Flurazepam hydrochloride
15707,685,Flurbiprofen
15708,685,Flutamide
15709,685,Fluticasone propionate
15710,685,Fluvalinate
15711,685,Folpet
15712,685,Fumonisin B1
15713,685,Furan
15714,685,Furazolidone
15715,685,Furfuryl alcohol
15716,685,Furmecyclox
15717,685,Fusarin C
15718,685,Gallium arsenide
15719,685,Ganciclovir
15720,685,Ganciclovir sodium
15721,685,Gasoline engine exhaust (condensates/extracts)
15722,685,Gemfibrozil
15723,685,Glass wool fibers (inhalable and biopersistent)
15724,685,"Glu-P-1 (2-Amino-6-methyldipyrido[1,2- a:3',2'-d]imidazole)"
15725,685,"Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)"
15726,685,Glycidaldehyde
15727,685,Glycidol
15728,685,Glyphosate
15729,685,Goldenseal root powder
15730,685,Goserelin acetate
15731,685,Griseofulvin
15732,685,Gyromitrin (Acetaldehyde methylformylhydrazone)
15733,685,Halazepam
15734,685,Halobetasol propionate
15735,685,Haloperidol
15736,685,Halothane
15737,685,HC Blue 1
15738,685,Heptachlor
15739,685,Heptachlor epoxide
15740,685,Herbal remedies containing plant species of the genus Aristolochia
15741,685,Hexachlorobenzene
15742,685,Hexachlorobutadiene
15743,685,Hexachlorocyclohexane (alpha isomer)
15744,685,Hexachlorocyclohexane (beta isomer)
15745,685,Hexachlorocyclohexane (gamma isomer)
15746,685,Hexachlorocyclohexane (technical grade)
15747,685,Hexachlorodibenzodioxin
15748,685,Hexachloroethane
15749,685,Hexafluoroacetone
15750,685,Hexamethylphosphoramide
15751,685,Histrelin acetate
15752,685,Hydramethylnon
15753,685,Hydrazine
15754,685,Hydrazine sulfate
15755,685,"Hydrazobenzene (1,2-Diphenylhydrazine)"
15756,685,Hydrogen cyanide
15757,685,Hydrogen cyanide (HCN) and cyanide salts (CN salts)
15758,685,Hydroxyurea
15759,685,Idarubicin hydrochloride
15760,685,Ifosfamide
15761,685,Imazalil
15762,685,"Indeno[1,2,3-cd]pyrene"
15763,685,Indium phosphide
15764,685,Indium tin oxide
15765,685,Iodine-131
15766,685,Iprodione
15767,685,Iprovalicarb
15768,685,"IQ (2-Amino-3-methylimidazo[4,5-f] quinoline)"
15769,685,Iron dextran complex
15770,685,Isobutyl nitrite
15771,685,Isoprene
15772,685,Isopyrazam
15773,685,Isotretinoin
15774,685,Isoxaflutole
15775,685,Kresoxim-methyl
15776,685,Lactofen
15777,685,Lasiocarpine
15778,685,Leather dust
15779,685,leucomalachite green
15780,685,Leuprolide acetate
15781,685,Levodopa
15782,685,Levonorgestrel implants
15783,685,Lindane and other hexachlorocyclohexane isomers
15784,685,Linuron
15785,685,Lithium carbonate
15786,685,Lithium citrate
15787,685,Lorazepam
15788,685,Lovastatin
15789,685,Lynestrenol
15790,685,Malathion
15791,685,"Malonaldehyde, sodium salt"
15792,685,Mancozeb
15793,685,Maneb
15794,685,m-Dinitrobenzene
15795,685,Mebendazole
15796,685,Medroxyprogesterone acetate
15797,685,Megestrol acetate
15798,685,"MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)"
15799,685,Melphalan
15800,685,Menotropins
15801,685,Mepanipyrim
15802,685,Meprobamate
15803,685,Mercaptopurine
15804,685,Mercury and mercury compounds
15805,685,Merphalan
15806,685,Mestranol
15807,685,Metam potassium
15808,685,Methacycline hydrochloride
15809,685,Metham sodium
15810,685,Methanol
15811,685,Methazole
15812,685,Methimazole
15813,685,Methotrexate
15814,685,Methotrexate sodium
15815,685,"Methyl bromide, as a structural fumigant"
15816,685,Methyl carbamate
15817,685,Methyl chloride
15818,685,Methyl iodide
15819,685,Methyl isobutyl ketone
15820,685,Methyl isobutyl ketone (MIBK)
15821,685,Methyl isocyanate (MIC)
15822,685,Methyl mercury
15823,685,Methyl methanesulfonate
15824,685,Methylazoxymethanol
15825,685,Methylazoxymethanol acetate
15826,685,Methyleugenol
15827,685,Methylhydrazine
15828,685,Methylhydrazine and its salts
15829,685,Methylhydrazine sulfate
15830,685,Methylmercury compounds
15831,685,Methyl-n-butyl ketone
15832,685,Methyltestosterone
15833,685,Methylthiouracil
15834,685,Metiram
15835,685,Metronidazole
15836,685,Michler's ketone
15837,685,Midazolam hydrochloride
15838,685,Minocycline hydrochloride (internal use)
15839,685,Mirex
15840,685,Misoprostol
15841,685,Mitomycin C
15842,685,Mitoxantrone hydrochloride
15843,685,Molinate
15844,685,Molybdenum trioxide
15845,685,MON 13900 (furilazole)
15846,685,"MON 4660 (dichloroacetyl-1-oxa-4-azaspiro(4,5)-decane"
15847,685,Monocrotaline
15848,685,Mustard Gas
15849,685,MX (3-chloro-4-dichloromethyl-5-hydroxy-2(5H)-furanone)
15850,685,Myclobutanil
15851,685,"N,N-Bis(2-chloroethyl)-2-naphthylamine (Chlornapazine)"
15852,685,"N,N'-Diacetylbenzidine"
15853,685,"N,N-Dimethylacetamide"
15854,685,"N,N-Dimethylformamide"
15855,685,"N,N-Dimethyl-p-toluidine"
15856,685,N-[4-(5-Nitro-2-furyl)-2-thiazolyl]acetamide
15857,685,Nabam
15858,685,Nafarelin acetate
15859,685,Nafenopin
15860,685,Nalidixic acid
15861,685,Naphthalene
15862,685,N-Carboxymethyl-N-nitrosourea
15863,685,Neomycin sulfate (internal use)
15864,685,Netilmicin sulfate
15865,685,n-Hexane
15866,685,Nickel (Metallic)
15867,685,Nickel acetate
15868,685,Nickel carbonate
15869,685,Nickel carbonyl
15870,685,Nickel compounds
15871,685,Nickel hydroxide
15872,685,Nickel oxide
15873,685,Nickel subsulfide
15874,685,Nickelocene
15875,685,Nicotine
15876,685,Nifedipine
15877,685,Nimodipine
15878,685,Niridazole
15879,685,Nitrapyrin
15880,685,Nitrilotriacetic acid
15881,685,"Nitrilotriacetic acid, trisodium salt monohydrate"
15882,685,Nitrobenzene
15883,685,Nitrofen (technical grade)
15884,685,Nitrofurantoin
15885,685,Nitrofurazone
15886,685,Nitrogen mustard (Mechlorethamine)
15887,685,Nitrogen mustard N-oxide
15888,685,Nitrogen mustard N-oxide hydrochloride
15889,685,Nitromethane
15890,685,Nitrous oxide
15891,685,N-Methyl-N'-nitro-N-nitrosoguanidine
15892,685,N-Methylolacrylamide
15893,685,N-Methylpyrrolidone
15894,685,N-Nitrosodiethanolamine
15895,685,N-Nitrosodiethylamine
15896,685,N-Nitrosodimethylamine
15897,685,N-Nitrosodi-n-butylamine
15898,685,N-Nitrosodi-n-propylamine
15899,685,N-Nitrosodiphenylamine
15900,685,N-Nitrosomethylethylamine
15901,685,N-Nitrosomethyl-n-butylamine
15902,685,N-Nitrosomethyl-n-decylamine
15903,685,N-Nitrosomethyl-n-dodecylamine
15904,685,N-Nitrosomethyl-n-heptylamine
15905,685,N-Nitrosomethyl-n-hexylamine
15906,685,N-Nitrosomethyl-n-nonylamine
15907,685,N-Nitrosomethyl-n-octylamine
15908,685,N-Nitrosomethyl-n-pentylamine
15909,685,N-Nitrosomethyl-n-propylamine
15910,685,N-Nitrosomethyl-n-tetradecylamine
15911,685,N-Nitrosomethyl-n-undecylamine
15912,685,N-Nitrosomethylvinylamine
15913,685,N-Nitrosomorpholine
15914,685,N-Nitroso-N-ethylurea
15915,685,N-Nitroso-N-methylurea
15916,685,N-Nitroso-N-methylurethane
15917,685,N-Nitrosonornicotine
15918,685,N-Nitrosopiperidine
15919,685,N-Nitrosopyrrolidine
15920,685,N-Nitrososarcosine
15921,685,Norethisterone (Norethindrone)
15922,685,Norethisterone (Norethindrone) /Ethinyl estradiol
15923,685,Norethisterone (Norethindrone) /Mestranol
15924,685,Norethisterone acetate (Norethindrone acetate)
15925,685,Norethynodrel
15926,685,Norgestrel
15927,685,"o,p'-DDT"
15928,685,o-Aminoazotoluene
15929,685,o-Anisidine
15930,685,o-Anisidine hydrochloride
15931,685,Ochratoxin A
15932,685,o-Dinitrobenzene
15933,685,Oil Orange SS
15934,685,o-Nitroanisole
15935,685,o-Nitrotoluene
15936,685,o-Phenylenediamine
15937,685,o-Phenylenediamine and its salts
15938,685,o-Phenylenediamine dihydochloride
15939,685,"o-Phenylphenate, sodium"
15940,685,o-Phenylphenol
15941,685,"Oral contraceptives, combined"
15942,685,"Oral contraceptives, sequential"
15943,685,Oryzalin
15944,685,o-Toluidine
15945,685,o-Toluidine hydrochloride
15946,685,Oxadiazon
15947,685,Oxazepam
15948,685,Oxydemeton methyl
15949,685,Oxymetholone
15950,685,Oxytetracycline (internal use)
15951,685,Oxytetracycline hydrochloride (internal use)
15952,685,Oxythioquinox (Chinomethionat)
15953,685,"p,p'-DDT"
15954,685,"p-a,a,a-Tetrachlorotoluene"
15955,685,Paclitaxel
15956,685,p-Aminoazobenzene
15957,685,"p-chloro-α,α,α-trifluorotoluene (para-Chlorobenzotrifluoride, PCBTF)"
15958,685,Panfuran S
15959,685,para-Nitroanisole
15960,685,Paramethadione
15961,685,Parathion
15962,685,p-Chloroaniline
15963,685,p-Chloroaniline hydrochloride
15964,685,p-Chloro-o-toluidine
15965,685,"p-Chloro-o-toluidine, hydrochloride"
15966,685,"p-Chloro-o-toluidine, strong acid salts of"
15967,685,p-Cresidine
15968,685,p-Dichlorobenzene
15969,685,p-Dinitrobenzene
15970,685,Penicillamine
15971,685,pentabromodiphenyl ether mixture [DE-71 (technical grade)]
15972,685,Pentachlorophenol
15973,685,Pentobarbital sodium
15974,685,Pentosan polysulfate sodium
15975,685,Pentostatin
15976,685,Perfluorooctane sulfonate (PFOS)
15977,685,Perfluorooctanoic acid (PFOA)
15978,685,Pertuzumab
15979,685,Phenacemide
15980,685,Phenacetin
15981,685,Phenazopyridine
15982,685,Phenazopyridine hydrochloride
15983,685,Phenesterin
15984,685,Phenobarbital
15985,685,Phenolphthalein
15986,685,Phenoxybenzamine
15987,685,Phenoxybenzamine hydrochloride
15988,685,Phenprocoumon
15989,685,Phenyl glycidyl ether
15990,685,Phenylhydrazine
15991,685,Phenylhydrazine and its salts
15992,685,Phenylhydrazine hydrochloride
15993,685,Phenylphosphine
15994,685,"PhiP(2-Amino-1-methyl-6-phenylimidazol[4,5-b]pyridine)"
15995,685,Pimozide
15996,685,Pioglitazone
15997,685,Pipobroman
15998,685,Pirimicarb
15999,685,Plicamycin
16000,685,p-Nitrosodiphenylamine
16001,685,Polybrominated biphenyls
16002,685,Polychlorinated biphenyls
16003,685,Polychlorinated dibenzofurans
16004,685,Polychlorinated dibenzo-p-dioxins
16005,685,Polygeenan
16006,685,Ponceau 3R
16007,685,Ponceau MX
16008,685,Potassium bromate
16009,685,Potassium cyanide
16010,685,Potassium dimethyldithiocarbamate
16011,685,Pravastatin sodium
16012,685,Prednisolone sodium phosphate
16013,685,Primidone
16014,685,Procarbazine
16015,685,Procarbazine hydrochloride
16016,685,Procymidone
16017,685,Progesterone
16018,685,Pronamide
16019,685,Propachlor
16020,685,Propargite
16021,685,Propazine
16022,685,Propoxur
16023,685,Propylene glycol mono-t-butyl ether
16024,685,Propylene oxide
16025,685,Propylthiouracil
16026,685,Pulegone
16027,685,Pymetrozine
16028,685,Pyridine
16029,685,Pyrimethamine
16030,685,Quazepam
16031,685,Quinoline and its strong acid salts
16032,685,Quizalofop-ethyl
16033,685,Radionuclides
16034,685,Reserpine
16035,685,Residual (heavy) fuel oils
16036,685,Resmethrin
16037,685,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
16038,685,Ribavirin
16039,685,Riddelliine
16040,685,Rifampin
16041,685,"S,S,S-Tributyl phosphorotrithioate (Tribufos, DEF)"
16042,685,Safrole
16043,685,"Salted fish, Chinese-style"
16044,685,Secobarbital sodium
16045,685,Sedaxane
16046,685,Selenium sulfide
16047,685,Sermorelin acetate
16048,685,Shale-oils
16049,685,"Silica, crystalline (airborne particles of respirable size)"
16050,685,Simazine
16051,685,Sodium cyanide
16052,685,Sodium dimethyldithiocarbamate
16053,685,Sodium fluoroacetate
16054,685,"Soots, tars, and mineral oils (untreated and mildly treated oils and used engine oils)"
16055,685,Spirodiclofen
16056,685,Spironolactone
16057,685,Stanozolol
16058,685,Sterigmatocystin
16059,685,Streptomycin sulfate
16060,685,Streptozocin (streptozotocin)
16061,685,Streptozotocin (streptozocin)
16062,685,Strong inorganic acid mists containing sulfuric acid
16063,685,Styrene
16064,685,Styrene oxide
16065,685,Sulfallate
16066,685,Sulfasalazine (Salicylazosulfapyridine)
16067,685,Sulfur dioxidee
16068,685,Sulindac
16069,685,Talc containing asbestiform fibers
16070,685,Tamoxifen and its salts
16071,685,Tamoxifen citrate
16072,685,Temazepam
16073,685,Teniposide
16074,685,Terbacil
16075,685,Teriparatide
16076,685,Terrazole
16077,685,Testosterone and its esters
16078,685,Testosterone cypionate
16079,685,Testosterone enanthate
16080,685,Tetrabromobisphenol A
16081,685,Tetrachloroethylene (Perchloroethylene)
16082,685,Tetrachlorvinphos
16083,685,Tetracycline (internal use)
16084,685,Tetracycline hydrochloride (internal use)
16085,685,Tetracyclines (internal use)
16086,685,Tetrafluoroethylene
16087,685,Tetrahydrofuran
16088,685,Tetranitromethane
16089,685,Thalidomide
16090,685,Thioacetamide
16091,685,Thiodicarb
16092,685,Thioguanine
16093,685,Thiophanate methyl
16094,685,Thiouracil
16095,685,Thiourea
16096,685,Thorium dioxide
16097,685,"Titanium dioxide (airborne, unbound particles of respirable size)"
16098,685,Tobacco smoke
16099,685,Tobacco smoke (primary)
16100,685,"Tobacco, oral use of smokeless products"
16101,685,Tobramycin sulfate
16102,685,Toluene
16103,685,Toluene diisocyanate
16104,685,Topiramate
16105,685,Toxaphene (Polychlorinated camphenes)
16106,685,Toxins derived from Fusarium moniliforme (Fusarium verticillioides)
16107,685,"trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)vinyl]-1,3,4-oxadiazole"
16108,685,Treosulfan
16109,685,Triadimefon
16110,685,Triamterene
16111,685,Triazolam
16112,685,Tributyltin methacrylate
16113,685,Trichlormethine (Trimustine hydrochloride)
16114,685,Trichloroacetic acid
16115,685,Trichloroethylene
16116,685,Trientine hydrochloride
16117,685,Triforine
16118,685,Trilostane
16119,685,TRIM® VX
16120,685,Trimethadione
16121,685,Trimethyl phosphate
16122,685,"Trimethylolpropane triacrylate, technical grade"
16123,685,Trimetrexate glucuronate
16124,685,Triphenyltin hydroxide
16125,685,"Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)"
16126,685,Tris(1-aziridinyl)phosphine sulfide (Thiotepa)
16127,685,"Tris(2,3-dibromopropyl)phosphate"
16128,685,Tris(2-chloroethyl) phosphate
16129,685,Tris(aziridinyl)-p-benzoquinone (Triaziquone)
16130,685,Trp-P-1 (Tryptophan-P-1)
16131,685,Trp-P-2 (Tryptophan-P-2)
16132,685,Trypan blue (commercial grade)
16133,685,Unleaded gasoline (wholly vaporized)
16134,685,Uracil mustard
16135,685,Urethane (Ethyl carbamate)
16136,685,Urofollitropin
16137,685,Valproate (Valproic acid)
16138,685,Vinblastine sulfate
16139,685,Vinclozolin
16140,685,Vincristine sulfate
16141,685,Vinyl bromide
16142,685,Vinyl chloride
16143,685,Vinyl cyclohexene dioxide (4-Vinyl-1-cyclohexene diepoxide)
16144,685,Vinyl fluoride
16145,685,"Vinyl trichloride (1,1,2-Trichloroethane)"
16146,685,"Vinylidene chloride (1,1-Dichloroethylene)"
16147,685,Warfarin
16148,685,Wood dust
16149,685,Zalcitabine
16150,685,Zidovudine (AZT)
16151,685,Zileuton
16152,685,α-Methyl styrene (alpha-Methylstyrene)
16153,685,Gentian violet (Crystal violet)
16154,685,N-Nitrosohexamethyleneimine
16155,685,Nickel (soluble compounds)
16156,685,Alcoholic beverages
16157,685,"Alcoholic beverages, when associated with alcohol abuse"
16158,685,2-Amino-4-chlorophenol
16159,685,Angiotensin converting enzyme  (ACE) inhibitors
16160,685,Anthracene
16161,685,"N,N-Bis(2-chloroethyl)-2-naphthylamine  (Chlornapazine)"
16162,685,"Bis(2-chloro-1-methylethyl)ether,  technical grade"
16163,685,Bisphenol S (BPS)
16164,685,1-Bromo-3-chloropropane
16165,685,1-Butyl glycidyl ether
16166,685,Coal-tar pitch
16167,685,Coconut oil diethanolamine condensate (cocamide diethanolamine)
16168,685,"1,4-Dichloro-2-nitrobenzene"
16169,685,"2,4-Dichloro-1-nitrobenzene"
16170,685,Adultb
16171,685,"Infant boys, age 29 days to 24 monthsb"
16172,685,"Neonatal infant boys, age 0 to 28 daysb"
16173,685,Dimethyl hydrogen phosphite
16174,685,Fluoro-edenite fibrous amphibole
16175,685,Glycidyl methacrylate
16176,685,Cyanide salts that readily dissociate in solution (expressed as cyanide)f
16177,685,Hydrogen cyanidef
16178,685,Sodium cyanidef
16179,685,Potassium cyanidef
16180,685,"Me-A-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)"
16181,685,"MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)"
16182,685,Methyl acrylate
16183,685,MOPP (vincristine-prednisone-nitrogen mustard-procarbazine mixture)
16184,685,5-(Morpholinomethyl)-3-[(5-nitrofurfuryl-idene)-amino]-2-oxazolidinone
16185,685,Nickel refinery dust from the pyrometallurgical process
16186,685,Nitrogen mustard hydrochloride (Mechlorethamine hydrochloride)
16187,685,Palygorskite fibers (> 5µm in length)
16188,685,Pentachlorophenol and by-products of its synthesis (complex mixture)
16189,685,Perfluorononanoic acid (PFNA) and its salts
16190,685,Perfluorooctane sulfonic acid (PFOS) and its salts and transformation and degradation precursors
16191,685,o-Phenylenediamine dihydrochloride
16192,685,Polychlorinated biphenyls (containing 60 or more percent chlorine by molecular weight)
16193,685,Silicon carbide whiskers
16194,685,Vanadium pentoxide (orthorhombic crystalline form)
16195,685,"Vinylidene chloride _x000D__x000D_
(1,1-Dichloroethylene)"
16196,685,Vismodegib
16197,685,Vinyl acetate
16198,686,EPA Establishment Number
16199,686,EPA Registration Number
16200,687,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16201,687,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16202,687,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16203,688,EPA Establishment Number
16204,688,EPA Registration Number
16205,688,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16206,688,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16207,688,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16208,689,EPA Establishment Number
16209,689,EPA Registration Number
16210,689,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16211,689,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16212,689,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16213,690,EPA Establishment Number
16214,690,EPA Registration Number
16215,690,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16216,690,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16217,690,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16218,691,EPA Establishment Number
16219,691,EPA Registration Number
16220,691,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16221,691,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16222,691,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16223,692,EPA Establishment Number
16224,692,EPA Registration Number
16225,692,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16226,692,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16227,692,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16228,693,EPA Establishment Number
16229,693,EPA Registration Number
16230,693,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16231,693,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16232,693,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16233,694,EPA Establishment Number
16234,694,EPA Registration Number
16235,694,"This product is a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act"
16236,694,"This product is not a pesticide or pesticide device, as defined under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16237,694,"This product qualifies for an exemption from registration under the U.S. Federal Insecticide, Fungicide, and Rodenticide Act."
16238,695,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16239,695,Product has an FCC ID
16240,695,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16241,695,Product not capable of emitting radio frequency energy
16242,696,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16243,696,Product has an FCC ID
16244,696,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16245,696,Product not capable of emitting radio frequency energy
16246,697,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16247,697,Product has an FCC ID
16248,697,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16249,697,Product not capable of emitting radio frequency energy
16250,698,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16251,698,Product has an FCC ID
16252,698,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16253,698,Product not capable of emitting radio frequency energy
